Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR25384830,2023-07-22 10:24:39,2023-07-21 14:30:40,161325,76790700,161325,476,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384830/SRR25384830.lite.1,SRX21122840,Lucas0722,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388919,SAMN35790089,simple,410658,soil metagenome,LUCAS_722,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,1C62E03ED6CC57A7F971AED384B2B273,DAD93B45D89185D1921477D50A2FF66C
SRR25384829,2023-07-22 10:24:39,2023-07-21 14:31:04,450791,214576516,450791,476,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384829/SRR25384829.lite.1,SRX21122841,Lucas0723,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388920,SAMN35790090,simple,410658,soil metagenome,LUCAS_723,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,1732AB318DA8E367E7CA60A45BC811DF,628254212E6DB95E560DAEB2BC527A99
SRR25384828,2023-07-22 10:24:39,2023-07-21 14:31:04,595049,283243324,595049,476,92,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384828/SRR25384828.lite.1,SRX21122842,Lucas0724,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388921,SAMN35790091,simple,410658,soil metagenome,LUCAS_724,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,04A639500694DBA66016D1FB4FCD15B3,2D42E23DD25A81865AD5E48507F86C8B
SRR25384827,2023-07-22 10:24:39,2023-07-21 14:31:05,450258,214322808,450258,476,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384827/SRR25384827.lite.1,SRX21122843,Lucas0725,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388922,SAMN35790092,simple,410658,soil metagenome,LUCAS_725,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,19320C7BCCD68D6C2E73042FB31073B6,0EB2D2AA898068B6E6DDA5391C9D2833
SRR25384826,2023-07-22 10:24:39,2023-07-21 14:30:50,363629,173087404,363629,476,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384826/SRR25384826.lite.1,SRX21122844,Lucas0726,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388923,SAMN35790093,simple,410658,soil metagenome,LUCAS_726,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,0A0E429761A1CC45D5114EDCA691A36F,A0E86B71C82B9C551713BC383236D5E8
SRR25384832,2023-07-22 10:24:38,2023-07-21 14:31:12,805823,383571748,805823,476,123,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384832/SRR25384832.lite.1,SRX21122838,Lucas0073,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388917,SAMN35789440,simple,410658,soil metagenome,LUCAS_73,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,5F2F521D2102A6170FDE10477C009871,43C48A15EBE84C84B1C25D805892DF24
SRR25384925,2023-07-22 10:24:53,2023-07-21 14:30:54,317674,151212824,317674,476,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384925/SRR25384925.lite.1,SRX21123294,Lucas0857,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389376,SAMN35790224,simple,410658,soil metagenome,LUCAS_857,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,21E535D3A4E14D13C82374A166850A0F,7805F6AB386BC37C62A3B4BE0AB86C4E
SRR25384924,2023-07-22 10:24:53,2023-07-21 14:31:37,434867,206996692,434867,476,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384924/SRR25384924.lite.1,SRX21123295,Lucas0858,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389373,SAMN35790225,simple,410658,soil metagenome,LUCAS_858,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,48E6C192523830D1C67D46EF352E915E,7F30A129CD11A66A543A7C044F3DA35E
SRR25384923,2023-07-22 10:24:53,2023-07-21 14:31:31,367552,174954752,367552,476,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384923/SRR25384923.lite.1,SRX21123296,Lucas0859,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389374,SAMN35790226,simple,410658,soil metagenome,LUCAS_859,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,7403617A27C511C141B7737E0B645BAA,FEF1E70384C3FF25252B4495209761AA
SRR25384922,2023-07-22 10:24:53,2023-07-21 14:31:48,255015,121387140,255015,476,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384922/SRR25384922.lite.1,SRX21123297,Lucas0860,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389375,SAMN35790227,simple,410658,soil metagenome,LUCAS_860,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,FB035612E8ADDE53B9FA01EB91EC1AFE,B3FA92790B339606C616C84E3918E1A7
SRR25384920,2023-07-22 10:24:53,2023-07-21 14:31:06,160474,76385624,160474,476,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384920/SRR25384920.lite.1,SRX21123299,Lucas0861,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389378,SAMN35790228,simple,410658,soil metagenome,LUCAS_861,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,9A14A1A2B6B03E3C5D9EF9AAB2692B8D,9FA1462EB356BD702F126CDB1E761006
SRR25384919,2023-07-22 10:24:53,2023-07-21 14:31:12,221490,105429240,221490,476,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384919/SRR25384919.lite.1,SRX21123300,Lucas0862,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389382,SAMN35790229,simple,410658,soil metagenome,LUCAS_862,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,988C6C0C169A7EEDC8DCC459C5D67043,5D4EC39D2797AC4D9CB2AED0F16BDECC
SRR25384918,2023-07-22 10:24:53,2023-07-21 14:31:26,537628,255910928,537628,476,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384918/SRR25384918.lite.1,SRX21123301,Lucas0863,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389379,SAMN35790230,simple,410658,soil metagenome,LUCAS_863,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,7A2F1983A94526095B005A2142498CE9,248315000A7A7CD40111A1F66023F39A
SRR25384917,2023-07-22 10:24:53,2023-07-21 14:31:42,511937,243682012,511937,476,82,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384917/SRR25384917.lite.1,SRX21123302,Lucas0864,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389380,SAMN35790231,simple,410658,soil metagenome,LUCAS_864,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C79CBFE2CCA76B08A799B3822545A7A9,89F6B3D2768E28189C8D99A908830578
SRR25384916,2023-07-22 10:24:53,2023-07-21 14:31:18,519524,247293424,519524,476,82,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384916/SRR25384916.lite.1,SRX21123303,Lucas0865,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389381,SAMN35790232,simple,410658,soil metagenome,LUCAS_865,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,8723B5FABCF2FB2D31231A016119CF7E,0276A955532EC06CDAA50637B6ADF0D8
SRR25384915,2023-07-22 10:24:53,2023-07-21 14:31:22,476470,226799720,476470,476,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384915/SRR25384915.lite.1,SRX21123304,Lucas0866,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389385,SAMN35790233,simple,410658,soil metagenome,LUCAS_866,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C5D47CACE3FD5266BAA6EA048B7591D9,F7573D4DA85622928B28D6BD596684BC
SRR25384914,2023-07-22 10:24:53,2023-07-21 14:31:11,361576,172110176,361576,476,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384914/SRR25384914.lite.1,SRX21123305,Lucas0867,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389383,SAMN35790234,simple,410658,soil metagenome,LUCAS_867,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,EB78850E624EF19D78E77741A87C2DD7,9242B1C3D1772C7BD16805AE9B0347E9
SRR25384913,2023-07-22 10:24:53,2023-07-21 14:31:37,692329,329548604,692329,476,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384913/SRR25384913.lite.1,SRX21123306,Lucas0868,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389384,SAMN35790235,simple,410658,soil metagenome,LUCAS_868,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,CA580ABDAB2FEB6E4ECEB19398C5B5E6,8C5FE0AA834DBE96C98556ED4735ECE8
SRR25384912,2023-07-22 10:24:53,2023-07-21 14:31:54,387655,184523780,387655,476,62,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384912/SRR25384912.lite.1,SRX21123307,Lucas0869,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389386,SAMN35790236,simple,410658,soil metagenome,LUCAS_869,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,9BB67BFAF3A03B5F4CA76F1F833D736C,B5C0586D3E2DCB5EEDCD63BA11795754
SRR25384921,2023-07-22 10:24:53,2023-07-21 14:31:21,480104,228529504,480104,476,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384921/SRR25384921.lite.1,SRX21123298,Lucas0087,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389377,SAMN35789454,simple,410658,soil metagenome,LUCAS_87,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E343C1B12B2A32704492A3D15548827E,46EF1CBB85FEEF3865EB70BECB7552CC
SRR25384911,2023-07-22 10:24:53,2023-07-21 14:31:31,302948,144203248,302948,476,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384911/SRR25384911.lite.1,SRX21123308,Lucas0870,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389387,SAMN35790237,simple,410658,soil metagenome,LUCAS_870,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,97CD39939FF87F180B3F2135978768D5,E6DB30900D9E709F2DE5A165B0EC56F1
SRR25384909,2023-07-22 10:24:53,2023-07-21 14:31:31,464101,220912076,464101,476,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384909/SRR25384909.lite.1,SRX21123310,Lucas0871,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389389,SAMN35790238,simple,410658,soil metagenome,LUCAS_871,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,92E266EC5EC9F5ECFB08FBBD5835BC0A,BEB1A0F5A08CDA0B9D34724D2A461FEB
SRR25384908,2023-07-22 10:24:53,2023-07-21 14:31:29,371214,176697864,371214,476,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384908/SRR25384908.lite.1,SRX21123311,Lucas0872,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389394,SAMN35790239,simple,410658,soil metagenome,LUCAS_872,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,AD44FEE6A67CAE11B33A251EE1290015,558579967CD0C8B18E4F000192326D10
SRR25384907,2023-07-22 10:24:54,2023-07-21 14:31:49,398809,189833084,398809,476,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384907/SRR25384907.lite.1,SRX21123312,Lucas0873,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389395,SAMN35790240,simple,410658,soil metagenome,LUCAS_873,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,AD30D2D3CBC99B7904172B5A80EB7A62,FE312E0B0420F296442DE46D0B8847F3
SRR25384906,2023-07-22 10:24:54,2023-07-21 14:31:39,383673,182628348,383673,476,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384906/SRR25384906.lite.1,SRX21123313,Lucas0874,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389390,SAMN35790241,simple,410658,soil metagenome,LUCAS_874,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,C9A28BFC9FE54F89B18375691CEC60A4,534AC55D8BFE8B8177F9387D074F69C5
SRR25384905,2023-07-22 10:24:54,2023-07-21 14:31:19,436077,207572652,436077,476,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384905/SRR25384905.lite.1,SRX21123314,Lucas0875,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389393,SAMN35790242,simple,410658,soil metagenome,LUCAS_875,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,943A0634C686735018BBD32CDC7D3E05,34848DD78AC39B74F69067005B3BD1CA
SRR25384904,2023-07-22 10:24:54,2023-07-21 14:31:50,875695,416830820,875695,476,137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384904/SRR25384904.lite.1,SRX21123315,Lucas0876,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389392,SAMN35790243,simple,410658,soil metagenome,LUCAS_876,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,9A04DA84A380A463D7756CE74FDDAD29,8F1932240739CEE53223CFF06BD7CCE4
SRR25384903,2023-07-22 10:24:54,2023-07-21 14:31:32,393929,187510204,393929,476,61,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384903/SRR25384903.lite.1,SRX21123316,Lucas0877,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389391,SAMN35790244,simple,410658,soil metagenome,LUCAS_877,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,1D41753FBA0538F9D16F89131A6C7FAB,2949F9F34FAD6E637A1983F100E98CF8
SRR25384902,2023-07-22 10:24:54,2023-07-21 14:31:29,318155,151441780,318155,476,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384902/SRR25384902.lite.1,SRX21123317,Lucas0878,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389396,SAMN35790245,simple,410658,soil metagenome,LUCAS_878,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,63CA72CA60410B57EAB3D92F49F68916,4AF4016A6988678BFB2711B144F5D996
SRR25384901,2023-07-22 10:24:54,2023-07-21 14:31:12,445509,212062284,445509,476,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384901/SRR25384901.lite.1,SRX21123318,Lucas0879,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389398,SAMN35790246,simple,410658,soil metagenome,LUCAS_879,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,4BE0548C843491247A6A169DCC12238A,CD053962ED3EABF64011C31511563482
SRR25384910,2023-07-22 10:24:53,2023-07-21 14:31:39,284822,135575272,284822,476,45,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384910/SRR25384910.lite.1,SRX21123309,Lucas0088,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389388,SAMN35789455,simple,410658,soil metagenome,LUCAS_88,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,FA23450B00136C7740535526A4FC6C75,54E12EB00353DD2B6C4E138799DDC821
SRR25384900,2023-07-22 10:24:54,2023-07-21 14:31:12,136258,64858808,136258,476,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384900/SRR25384900.lite.1,SRX21123319,Lucas0880,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389397,SAMN35790247,simple,410658,soil metagenome,LUCAS_880,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,445123C866D2693451BFC37F74F3401F,7D1F38133BF4FB415AD2874DE4508E5A
SRR25384899,2023-07-22 10:24:54,2023-07-21 14:31:39,345658,164533208,345658,476,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384899/SRR25384899.lite.1,SRX21123320,Lucas0089,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18389399,SAMN35789456,simple,410658,soil metagenome,LUCAS_89,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,A050E9A0A6C29A2A5901F8410EC9FA06,C768A5B141FA81698FD110D827CE2D61
SRR25384436,2023-07-22 10:24:58,2023-07-21 14:29:58,355129,169041404,355129,476,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384436/SRR25384436.lite.1,SRX21122562,Lucas0414,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388641,SAMN35789781,simple,410658,soil metagenome,LUCAS_414,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,25C4BC680385F31280D2C9491303F92E,9A3967420F7F8AFE742B91D044927460
SRR25384435,2023-07-22 10:24:58,2023-07-21 14:30:03,471598,224480648,471598,476,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384435/SRR25384435.lite.1,SRX21122563,Lucas0415,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388642,SAMN35789782,simple,410658,soil metagenome,LUCAS_415,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,413D8F10EE0B02230A273B05F75F03E0,58341DBFB3CB0ABA2A98AB9E961C04F8
SRR25384434,2023-07-22 10:24:58,2023-07-21 14:29:39,381604,181643504,381604,476,64,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384434/SRR25384434.lite.1,SRX21122564,Lucas0416,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388643,SAMN35789783,simple,410658,soil metagenome,LUCAS_416,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,407719714F65A04A7820439F39C2E4FC,4862109DD2044221928E96026AE04184
SRR25384433,2023-07-22 10:24:58,2023-07-21 14:29:58,467167,222371492,467167,476,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384433/SRR25384433.lite.1,SRX21122565,Lucas0417,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388644,SAMN35789784,simple,410658,soil metagenome,LUCAS_417,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,7220BCDD80663078BD3CFDA93E59AA3D,E3DC8E5B221E093094DC67215DD88DDA
SRR25384432,2023-07-22 10:24:58,2023-07-21 14:30:11,371197,176689772,371197,476,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384432/SRR25384432.lite.1,SRX21122566,Lucas0418,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388645,SAMN35789785,simple,410658,soil metagenome,LUCAS_418,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,A2DBDE8A654B80F553495D4F45853D31,70544E70DB603594FE4FB65B543ACF89
SRR25384431,2023-07-22 10:24:58,2023-07-21 14:30:00,350783,166972708,350783,476,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384431/SRR25384431.lite.1,SRX21122567,Lucas0419,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388646,SAMN35789786,simple,410658,soil metagenome,LUCAS_419,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,DD61AA28ADD7095AD223B65480A2BF3E,07CB627F44E7BB00A7B75189C17BC7DF
SRR25384430,2023-07-22 10:24:58,2023-07-21 14:29:34,74894,35649544,74894,476,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384430/SRR25384430.lite.1,SRX21122568,Lucas0593,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388647,SAMN35789960,simple,410658,soil metagenome,LUCAS_593,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,32F8033425A7DADB33CB3B749FC0E4B1,72830F66684941B655E4FCE7D382882B
SRR25384429,2023-07-22 10:24:58,2023-07-21 14:30:10,316942,150864392,316942,476,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384429/SRR25384429.lite.1,SRX21122569,Lucas0594,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388648,SAMN35789961,simple,410658,soil metagenome,LUCAS_594,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,48355992F77B34218D7CE1F5FC05FFB2,3BF73F217032469DF1402613F9737E98
SRR25384428,2023-07-22 10:24:58,2023-07-21 14:29:42,237654,113123304,237654,476,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384428/SRR25384428.lite.1,SRX21122570,Lucas0595,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388649,SAMN35789962,simple,410658,soil metagenome,LUCAS_595,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,E05EA4A26314311A541AEB2F826D8566,BF4BF76EDEB2005B4DEA2846FA3B6622
SRR25384427,2023-07-22 10:24:58,2023-07-21 14:29:47,292644,139298544,292644,476,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR025/25384/SRR25384427/SRR25384427.lite.1,SRX21122571,Lucas0596,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP450765,PRJNA985135,,985135,SRS18388650,SAMN35789963,simple,410658,soil metagenome,LUCAS_596,,,,,,,no,,,,,UNIVERSITY OF VIGO,SRA1658246,,public,29161E5C0E6680C5726F93743ACA6861,4FDF175958E4D94B5F9842619EBA4FD3
